ds,Category,Region,Data_Type,Actual_Sales,Forecast_Sales,Forecast_Lower,Forecast_Upper,Year,Month,Month_Name,Quarter,Day_of_Week
2014-07-26,Furniture,West,Historical,10079.988,1939.4665091812794,0.0,8758.6052860868,2014,7,July,3,Saturday
2014-07-30,Furniture,West,Historical,1367.84,0.0,0.0,4816.581933671124,2014,7,July,3,Wednesday
2014-08-03,Furniture,West,Historical,477.994,5436.481226660281,0.0,12398.848491659413,2014,8,August,3,Sunday
2014-08-05,Furniture,West,Historical,2408.7239999999997,5032.80461978623,0.0,12003.987690330649,2014,8,August,3,Tuesday
2014-08-08,Furniture,West,Historical,7911.258,7055.864252259613,0.0,13437.522028781565,2014,8,August,3,Friday
2014-08-11,Furniture,West,Historical,451.62,4336.972492951595,0.0,11640.045387768843,2014,8,August,3,Monday
2014-08-12,Furniture,West,Historical,1832.38,4761.565871210444,0.0,11688.036459418876,2014,8,August,3,Tuesday
2014-08-15,Furniture,West,Historical,842.7819999999999,4688.671688142484,0.0,11921.488305916017,2014,8,August,3,Friday
2014-08-19,Furniture,West,Historical,1439.106,2586.0094923717775,0.0,9221.54050650227,2014,8,August,3,Tuesday
2014-08-23,Furniture,West,Historical,565.224,2064.3458707419068,0.0,9811.652174984694,2014,8,August,3,Saturday
2014-08-25,Furniture,West,Historical,1451.6499999999999,3564.5912785077016,0.0,10404.696535567762,2014,8,August,3,Monday
2014-09-06,Furniture,West,Historical,100.36,1927.6221648862734,0.0,9117.575792784775,2014,9,September,3,Saturday
2014-09-08,Furniture,West,Historical,14228.428,5494.238986350983,0.0,12314.677298562567,2014,9,September,3,Monday
2014-09-10,Furniture,West,Historical,1855.2279999999998,0.0,0.0,4922.224987320449,2014,9,September,3,Wednesday
2014-09-11,Furniture,West,Historical,127.95,4469.045582800962,0.0,11610.561862446899,2014,9,September,3,Thursday
2014-09-13,Furniture,West,Historical,1275.408,3594.307354994211,0.0,10842.424641370524,2014,9,September,3,Saturday
2014-09-17,Furniture,West,Historical,820.523,0.0,0.0,5688.595793767041,2014,9,September,3,Wednesday
2014-09-19,Furniture,West,Historical,9338.637,5658.074522086343,0.0,12659.534417419458,2014,9,September,3,Friday
2014-09-23,Furniture,West,Historical,10662.337000000001,3005.3479054588934,0.0,9709.518213709818,2014,9,September,3,Tuesday
2014-09-26,Furniture,West,Historical,2961.228,2514.935400405505,0.0,9542.286191912164,2014,9,September,3,Friday
2014-09-27,Furniture,West,Historical,773.4399999999999,999.1761142053351,0.0,8203.588468100535,2014,9,September,3,Saturday
2014-09-29,Furniture,West,Historical,24327.21,6695.304944822146,0.0,13735.126014586542,2014,9,September,3,Monday
2014-10-03,Furniture,West,Historical,1725.366,3364.245837839613,0.0,10188.997819679946,2014,10,October,4,Friday
2014-10-10,Furniture,West,Historical,4098.772,9387.865465944504,1810.941984146873,15945.22706262247,2014,10,October,4,Friday
2014-10-11,Furniture,West,Historical,2762.328,6585.70443219835,0.0,13061.030282164673,2014,10,October,4,Saturday
2014-10-13,Furniture,West,Historical,2212.182,9715.892667678125,2997.594700714792,16871.3546858523,2014,10,October,4,Monday
2014-10-26,Furniture,West,Historical,447.88,7917.296802785396,774.858757658264,14616.558788091195,2014,10,October,4,Sunday
2014-10-28,Furniture,West,Historical,1510.5819999999999,7288.130403671901,35.73645772118289,14385.341095976033,2014,10,October,4,Tuesday
2014-10-31,Furniture,West,Historical,5362.026,6600.955742624308,0.0,13661.495653265054,2014,10,October,4,Friday
2014-11-04,Furniture,West,Historical,13387.496000000001,4630.3856691826195,0.0,11892.237077914357,2014,11,November,4,Tuesday
2014-11-05,Furniture,West,Historical,1694.564,0.0,0.0,5630.320282179003,2014,11,November,4,Wednesday
2014-11-09,Furniture,West,Historical,1574.094,5051.813110013086,0.0,11979.787255789162,2014,11,November,4,Sunday
2014-11-10,Furniture,West,Historical,4005.112,5412.109739410087,0.0,12237.344251232746,2014,11,November,4,Monday
2014-11-11,Furniture,West,Historical,16229.096,8867.78081349395,2130.652698719282,15600.971239837454,2014,11,November,4,Tuesday
2014-11-12,Furniture,West,Historical,1054.7612,0.0,0.0,7082.996774255122,2014,11,November,4,Wednesday
2014-11-15,Furniture,West,Historical,1780.822,6036.152359060526,0.0,13122.799191120106,2014,11,November,4,Saturday
2014-11-16,Furniture,West,Historical,1355.9285,5335.021569823588,0.0,12041.435481769915,2014,11,November,4,Sunday
2014-11-18,Furniture,West,Historical,10220.565,5516.886612492948,0.0,12772.437149019863,2014,11,November,4,Tuesday
2014-11-23,Furniture,West,Historical,2726.56,4509.033865330809,0.0,11193.706146778917,2014,11,November,4,Sunday
2014-11-24,Furniture,West,Historical,11157.212,7980.045624952705,1354.8882111348098,14740.87693545729,2014,11,November,4,Monday
2014-11-25,Furniture,West,Historical,8831.39,4606.730008543931,0.0,11510.122515022678,2014,11,November,4,Tuesday
2014-11-28,Furniture,West,Historical,2280.83,6098.127524057207,0.0,12907.867018718618,2014,11,November,4,Friday
2014-12-01,Furniture,West,Historical,5624.39,7599.721652787907,101.50240771245353,13852.17505681701,2014,12,December,4,Monday
2014-12-06,Furniture,West,Historical,1970.978,5582.735694730837,0.0,12834.932180869237,2014,12,December,4,Saturday
2014-12-08,Furniture,West,Historical,3285.3599999999997,6858.2829917773415,258.9173396227052,13503.233524403364,2014,12,December,4,Monday
2014-12-10,Furniture,West,Historical,573.336,1042.270337654218,0.0,7635.129120784712,2014,12,December,4,Wednesday
2014-12-12,Furniture,West,Historical,29630.426999999996,10299.23250262381,3370.070796898574,17471.300360490026,2014,12,December,4,Friday
2014-12-13,Furniture,West,Historical,293.152,0.0,0.0,5873.92578715277,2014,12,December,4,Saturday
2014-12-15,Furniture,West,Historical,1264.466,6338.396651621011,0.0,13087.644888482195,2014,12,December,4,Monday
2014-12-16,Furniture,West,Historical,13182.561,7327.387450525013,201.2366369175179,14282.03287707836,2014,12,December,4,Tuesday
2014-12-20,Furniture,West,Historical,13924.880000000001,6743.498967577107,0.0,13756.874216692508,2014,12,December,4,Saturday
2014-12-21,Furniture,West,Historical,3866.88,6518.931548788358,0.0,13480.761748508885,2014,12,December,4,Sunday
2014-12-24,Furniture,West,Historical,3900.404,7966.483109790019,830.7251216762479,15012.036191887732,2014,12,December,4,Wednesday
2014-12-26,Furniture,West,Historical,8165.656,11982.609196906187,4681.607376002324,18946.639182162162,2014,12,December,4,Friday
2014-12-27,Furniture,West,Historical,2966.388,8123.176692503306,1041.0430309993299,15475.325706329473,2014,12,December,4,Saturday
2014-12-29,Furniture,West,Historical,4144.192,12561.57766125274,5678.5336735882875,19279.097905622908,2014,12,December,4,Monday
2015-01-05,Furniture,West,Historical,295.272,0.0,0.0,5640.099417444161,2015,1,January,1,Monday
2015-01-13,Furniture,West,Historical,1244.556,886.4398533067824,0.0,7572.412260003341,2015,1,January,1,Tuesday
2015-01-27,Furniture,West,Historical,3573.252,1056.83525645297,0.0,8028.3102551980355,2015,1,January,1,Tuesday
2015-01-30,Furniture,West,Historical,2161.6400000000003,1206.192477920656,0.0,8159.559680385601,2015,1,January,1,Friday
2015-02-03,Furniture,West,Historical,492.836,782.950833233077,0.0,7906.586159732709,2015,2,February,1,Tuesday
2015-02-09,Furniture,West,Historical,785.5519999999999,1511.5749632905677,0.0,8674.707250250669,2015,2,February,1,Monday
2015-02-18,Furniture,West,Historical,105.844,0.0,0.0,4393.478621387031,2015,2,February,1,Wednesday
2015-03-01,Furniture,West,Historical,1642.1743999999999,3698.915714994946,0.0,10725.363378303045,2015,3,March,1,Sunday
2015-03-02,Furniture,West,Historical,899.5699999999999,4721.914855066376,0.0,11520.009370346568,2015,3,March,1,Monday
2015-03-06,Furniture,West,Historical,1555.244,6319.110351759908,0.0,13329.516678605181,2015,3,March,1,Friday
2015-03-13,Furniture,West,Historical,4154.568,7177.998325765647,0.0,13986.053221295268,2015,3,March,1,Friday
2015-03-16,Furniture,West,Historical,14460.419999999998,7244.161317018423,261.0491262298974,13887.417888480424,2015,3,March,1,Monday
2015-03-22,Furniture,West,Historical,2481.424,3495.7426383341453,0.0,10046.129289982598,2015,3,March,1,Sunday
2015-03-24,Furniture,West,Historical,412.95,3956.701807760065,0.0,10924.646060389652,2015,3,March,1,Tuesday
2015-03-26,Furniture,West,Historical,4623.37,4641.539463989387,0.0,11066.531462854102,2015,3,March,1,Thursday
2015-03-29,Furniture,West,Historical,1559.0800000000002,2740.5960900276195,0.0,9761.760062058462,2015,3,March,1,Sunday
2015-04-05,Furniture,West,Historical,2974.058,2367.1746619248865,0.0,9029.022550156873,2015,4,April,2,Sunday
2015-04-09,Furniture,West,Historical,757.992,1102.4528578894356,0.0,7852.712957870766,2015,4,April,2,Thursday
2015-04-13,Furniture,West,Historical,9578.034000000001,2217.89541855258,0.0,9210.368756602302,2015,4,April,2,Monday
2015-04-26,Furniture,West,Historical,2090.1055,3012.307841889954,0.0,9853.881501642332,2015,4,April,2,Sunday
2015-05-03,Furniture,West,Historical,2198.76,4162.807138008834,0.0,10833.380608684503,2015,5,May,2,Sunday
2015-05-11,Furniture,West,Historical,191.968,4147.59490272275,0.0,11140.540340715823,2015,5,May,2,Monday
2015-05-14,Furniture,West,Historical,12564.797999999999,5446.938115407359,0.0,13057.322267623043,2015,5,May,2,Thursday
2015-05-25,Furniture,West,Historical,1739.4180000000001,4554.713655882634,0.0,11789.959156407469,2015,5,May,2,Monday
2015-05-26,Furniture,West,Historical,982.5640000000001,3618.6525785836047,0.0,10770.412950493455,2015,5,May,2,Tuesday
2015-05-31,Furniture,West,Historical,5178.138,5608.011010453205,0.0,12001.183302141582,2015,5,May,2,Sunday
2015-06-09,Furniture,West,Historical,797.116,3882.043753765044,0.0,10954.549273991859,2015,6,June,2,Tuesday
2015-06-15,Furniture,West,Historical,1468.288,3996.972458017308,0.0,10878.573270494413,2015,6,June,2,Monday
2015-06-18,Furniture,West,Historical,1883.087,3244.6712120027805,0.0,10514.771990287169,2015,6,June,2,Thursday
2015-06-19,Furniture,West,Historical,446.346,2677.1245304224235,0.0,9717.847541288396,2015,6,June,2,Friday
2015-06-20,Furniture,West,Historical,829.544,135.23684274207153,0.0,7445.189257883732,2015,6,June,2,Saturday
2015-06-25,Furniture,West,Historical,857.08,255.9749998342404,0.0,7582.71687189281,2015,6,June,2,Thursday
2015-06-28,Furniture,West,Historical,1386.466,0.0,0.0,7020.431109974253,2015,6,June,2,Sunday
2015-07-06,Furniture,West,Historical,1379.812,2215.001361230003,0.0,9447.972461326564,2015,7,July,3,Monday
2015-07-14,Furniture,West,Historical,1721.8319999999999,1763.3966251101806,0.0,9037.84318078521,2015,7,July,3,Tuesday
2015-07-16,Furniture,West,Historical,6058.772,2847.1800763254228,0.0,9720.592037577215,2015,7,July,3,Thursday
2015-07-17,Furniture,West,Historical,448.082,2834.397138326718,0.0,9675.261762651393,2015,7,July,3,Friday
2015-07-25,Furniture,West,Historical,4790.048,1645.7307743362385,0.0,8666.579902498932,2015,7,July,3,Saturday
2015-07-26,Furniture,West,Historical,1938.45,1903.14539955882,0.0,8869.224441110855,2015,7,July,3,Sunday
2015-07-30,Furniture,West,Historical,443.802,1718.2369690885143,0.0,8407.395230209155,2015,7,July,3,Thursday
2015-08-01,Furniture,West,Historical,1011.696,1980.5920718907673,0.0,8606.803483075026,2015,8,August,3,Saturday
2015-08-02,Furniture,West,Historical,1290.478,2147.8287407997063,0.0,9158.055342974209,2015,8,August,3,Sunday
2015-08-08,Furniture,West,Historical,840.102,1027.339073910171,0.0,8335.359186756214,2015,8,August,3,Saturday
2015-08-13,Furniture,West,Historical,586.896,1988.4178528381858,0.0,8989.640223098791,2015,8,August,3,Thursday
2015-08-15,Furniture,West,Historical,497.59000000000003,395.20746447864894,0.0,7764.362466292773,2015,8,August,3,Saturday
2015-08-21,Furniture,West,Historical,5655.04,3226.7704729202032,0.0,10158.094270095124,2015,8,August,3,Friday
2015-08-25,Furniture,West,Historical,178.52599999999998,45.9370429803912,0.0,6677.049794711203,2015,8,August,3,Tuesday
2015-08-28,Furniture,West,Historical,12982.586,5321.022674791475,0.0,12662.38104066555,2015,8,August,3,Friday
2015-08-31,Furniture,West,Historical,2601.797,1121.8880573615156,0.0,7933.531630004999,2015,8,August,3,Monday
2015-09-03,Furniture,West,Historical,3749.796,5374.621558715331,0.0,12176.204832182899,2015,9,September,3,Thursday
2015-09-05,Furniture,West,Historical,1868.2060000000001,4332.892499646868,0.0,11752.289665911721,2015,9,September,3,Saturday
2015-09-06,Furniture,West,Historical,1005.654,6138.375799474845,0.0,13049.11759739888,2015,9,September,3,Sunday
2015-09-10,Furniture,West,Historical,1415.726,4593.471488189728,0.0,11226.794541500465,2015,9,September,3,Thursday
2015-09-11,Furniture,West,Historical,1962.13,6225.481673517978,0.0,12544.363426560505,2015,9,September,3,Friday
2015-09-13,Furniture,West,Historical,13783.088,6072.131981130869,0.0,12534.988962838994,2015,9,September,3,Sunday
2015-09-14,Furniture,West,Historical,6524.84,3019.3769402252983,0.0,9617.818389228833,2015,9,September,3,Monday
2015-09-18,Furniture,West,Historical,3924.32,5160.040602267832,0.0,12311.26616771362,2015,9,September,3,Friday
2015-09-19,Furniture,West,Historical,500.38,3052.8728728007336,0.0,9468.571051472725,2015,9,September,3,Saturday
2015-09-21,Furniture,West,Historical,6982.058,5667.872861016006,0.0,12886.091574295586,2015,9,September,3,Monday
2015-09-22,Furniture,West,Historical,1783.504,3172.179176494111,0.0,9843.794779726288,2015,9,September,3,Tuesday
2015-09-24,Furniture,West,Historical,4220.594,4818.688276198555,0.0,11497.78296402523,2015,9,September,3,Thursday
2015-09-25,Furniture,West,Historical,6067.514,4592.431643097183,0.0,11783.04921163938,2015,9,September,3,Friday
2015-10-02,Furniture,West,Historical,1269.266,3130.3938505280653,0.0,9794.125481360847,2015,10,October,4,Friday
2015-10-03,Furniture,West,Historical,275.218,1282.418952547297,0.0,7965.153930622231,2015,10,October,4,Saturday
2015-10-05,Furniture,West,Historical,1702.184,2718.745932102143,0.0,9288.588528181357,2015,10,October,4,Monday
2015-10-08,Furniture,West,Historical,222.12,1073.3029467925685,0.0,8201.360195808214,2015,10,October,4,Thursday
2015-10-10,Furniture,West,Historical,2248.194,872.0942900393411,0.0,8265.019910846657,2015,10,October,4,Saturday
2015-10-18,Furniture,West,Historical,378.494,2366.933699508074,0.0,8975.288507363526,2015,10,October,4,Sunday
2015-10-20,Furniture,West,Historical,2160.258,2034.4573490444554,0.0,8629.714369890109,2015,10,October,4,Tuesday
2015-10-23,Furniture,West,Historical,6786.887999999999,4421.241627554591,0.0,10617.968811899455,2015,10,October,4,Friday
2015-10-24,Furniture,West,Historical,831.145,1300.4661110277998,0.0,8933.201063129673,2015,10,October,4,Saturday
2015-10-25,Furniture,West,Historical,2850.824,4180.286720599166,0.0,10909.942343470913,2015,10,October,4,Sunday
2015-10-30,Furniture,West,Historical,2122.044,4488.933536600135,0.0,11453.378337346123,2015,10,October,4,Friday
2015-10-31,Furniture,West,Historical,6422.018,3333.619516049651,0.0,10398.96423942901,2015,10,October,4,Saturday
2015-11-02,Furniture,West,Historical,16585.653000000002,7293.7678727359635,0.0,14775.023239769202,2015,11,November,4,Monday
2015-11-03,Furniture,West,Historical,2800.846,3648.1508736621754,0.0,10544.097829594293,2015,11,November,4,Tuesday
2015-11-07,Furniture,West,Historical,3073.073,5634.32793698971,0.0,12452.121966742536,2015,11,November,4,Saturday
2015-11-08,Furniture,West,Historical,12196.997,7274.554108971648,336.5033783594208,13814.873272158708,2015,11,November,4,Sunday
2015-11-13,Furniture,West,Historical,10773.2316,7534.200406027705,928.1362126828781,14824.98433354494,2015,11,November,4,Friday
2015-11-14,Furniture,West,Historical,5025.42,6101.624756513873,0.0,13374.592840798501,2015,11,November,4,Saturday
2015-11-16,Furniture,West,Historical,4072.334,8683.92941788951,1436.8671028097283,16198.873012211188,2015,11,November,4,Monday
2015-11-17,Furniture,West,Historical,11657.957999999999,7922.8350408858905,814.1591962631533,15152.000120404009,2015,11,November,4,Tuesday
2015-11-19,Furniture,West,Historical,1040.784,5433.408509393956,0.0,11649.615577536048,2015,11,November,4,Thursday
2015-11-20,Furniture,West,Historical,11444.6,10616.313946524388,3460.8696610178968,17691.4033067849,2015,11,November,4,Friday
2015-11-21,Furniture,West,Historical,3613.5748,4373.235152717897,0.0,11729.738377305497,2015,11,November,4,Saturday
2015-11-24,Furniture,West,Historical,1218.7640000000001,5416.864462691716,0.0,12547.882252554893,2015,11,November,4,Tuesday
2015-11-27,Furniture,West,Historical,3109.7835,7122.392431750122,273.9785023986069,14044.630504337267,2015,11,November,4,Friday
2015-11-30,Furniture,West,Historical,1798.3970000000002,5529.304606579445,0.0,12808.18457001273,2015,11,November,4,Monday
2015-12-01,Furniture,West,Historical,21391.782,7936.207068444811,962.8186107959477,14715.603587411133,2015,12,December,4,Tuesday
2015-12-03,Furniture,West,Historical,1972.645,3385.752498184184,0.0,10346.640804387669,2015,12,December,4,Thursday
2015-12-04,Furniture,West,Historical,10371.628,9322.844603642417,2715.7546502058008,16528.188272063977,2015,12,December,4,Friday
2015-12-05,Furniture,West,Historical,897.322,3942.7149183817,0.0,11065.146096098732,2015,12,December,4,Saturday
2015-12-06,Furniture,West,Historical,6061.502,8191.403000817923,1503.6221352914222,15616.938538609724,2015,12,December,4,Sunday
2015-12-07,Furniture,West,Historical,1338.298,6803.739981524727,0.0,13345.90764868863,2015,12,December,4,Monday
2015-12-11,Furniture,West,Historical,6363.576,8564.271159122762,1398.8629737015926,15610.381779586074,2015,12,December,4,Friday
2015-12-12,Furniture,West,Historical,2897.708,3320.6454867242655,0.0,10513.25824900675,2015,12,December,4,Saturday
2015-12-14,Furniture,West,Historical,2574.912,3931.00081395508,0.0,11001.140739518836,2015,12,December,4,Monday
2015-12-20,Furniture,West,Historical,1107.464,3371.7223939038245,0.0,10343.327211616872,2015,12,December,4,Sunday
2015-12-21,Furniture,West,Historical,3257.7599999999998,3807.696973320579,0.0,10300.74009530272,2015,12,December,4,Monday
2015-12-24,Furniture,West,Historical,22453.698000000004,7068.780542648437,216.28508767074982,13878.171078516843,2015,12,December,4,Thursday
2016-01-10,Furniture,West,Historical,349.5,0.0,0.0,3481.966972257648,2016,1,January,1,Sunday
2016-01-21,Furniture,West,Historical,2334.112,3750.2232691697955,0.0,11379.052168662707,2016,1,January,1,Thursday
2016-01-22,Furniture,West,Historical,917.63,3935.920653739509,0.0,11079.830304213101,2016,1,January,1,Friday
2016-01-23,Furniture,West,Historical,1732.3,1729.106324670769,0.0,8647.317935003477,2016,1,January,1,Saturday
2016-01-30,Furniture,West,Historical,6214.632,1488.1758526039603,0.0,7997.706713015262,2016,1,January,1,Saturday
2016-02-04,Furniture,West,Historical,197.868,3071.4875201215555,0.0,10150.59324779941,2016,2,February,1,Thursday
2016-02-05,Furniture,West,Historical,2994.476,3494.3542812879587,0.0,10662.194594884204,2016,2,February,1,Friday
2016-03-03,Furniture,West,Historical,7264.422,5563.7931954146325,0.0,12383.805260874124,2016,3,March,1,Thursday
2016-03-12,Furniture,West,Historical,1694.6419999999998,4892.869992048291,0.0,12154.639934441035,2016,3,March,1,Saturday
2016-03-13,Furniture,West,Historical,8866.882,9029.529562247102,2171.7794618148173,15966.999316452231,2016,3,March,1,Sunday
